customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,Age,Age Group,address,postcode,state,country,property_valuation,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_segment,segment_rank,name,total_sales
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,Unknown,Mass Customer,No,3.0,37.0,30-39,99216 Oakridge Hill,3124.0,VIC,Australia,12.0,11,9,5473.67,4,4,4,444,Platinum Customer,1,Rebecca Shaughnessy,8764.17
2823,Weidar,Antognazzi,Male,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,No,7.0,47.0,40-49,82010 Lakewood Center,2770.0,NSW,Australia,6.0,12,4,1636.08,4,1,1,411,Recent Customer,4,Weidar Antognazzi,2040.6100000000001
2824,Lombard,Essame,Male,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,No,7.0,23.0,20-29,643 Clyde Gallagher Road,3107.0,VIC,Australia,10.0,122,6,5278.02,1,2,4,124,Almost Lost Customer,9,Lombard Essame,8837.81
2825,Tammara,Twigley,Female,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,Yes,19.0,47.0,40-49,6970 Almo Court,2049.0,NSW,Australia,9.0,112,4,1854.5300000000002,1,1,2,112,Evasive Customer,10,Tammara Twigley,4231.89
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,Unknown,Mass Customer,No,15.0,56.0,50-59,9 Springview Terrace,3121.0,VIC,Australia,10.0,11,12,6755.16,4,4,4,444,Platinum Customer,1,Loise Mulvany,11244.57
2827,Shelli,Wilkennson,Female,17,1973-07-15,Unknown,Financial Services,High Net Worth,No,14.0,44.0,40-49,46631 School Road,2099.0,NSW,Australia,11.0,107,5,2208.8900000000003,1,2,2,122,Evasive Customer,10,Shelli Wilkennson,4673.13
2828,Philippine,Maycey,Female,37,1998-12-14,Unknown,Health,High Net Worth,Yes,4.0,19.0,Under 20,54 Green Point,3015.0,VIC,Australia,10.0,115,2,262.52999999999986,1,1,1,111,Lost Customer,11,Philippine Maycey,2446.06
2829,Juditha,Cufley,Female,2,1979-06-11,Electrical Engineer,Manufacturing,High Net Worth,No,11.0,39.0,30-39,28014 Kings Park,2300.0,NSW,Australia,8.0,144,2,1747.0800000000002,1,1,1,111,Lost Customer,11,Juditha Cufley,3023.32
2830,Bjorn,Simioli,Male,39,1958-12-19,Computer Systems Analyst II,Manufacturing,High Net Worth,No,9.0,59.0,50-59,8612 Kennedy Alley,3149.0,VIC,Australia,10.0,95,5,2490.7599999999998,1,2,2,122,Evasive Customer,10,Bjorn Simioli,4885.5199999999995
2831,Starlin,Aysh,Female,16,1968-01-22,Programmer Analyst I,Health,Mass Customer,Yes,11.0,50.0,50-59,82 Vermont Street,2021.0,NSW,Australia,12.0,14,5,3975.17,4,2,3,423,Becoming Loyal,3,Starlin Aysh,4904.01
2832,Tedmund,Plumm,Male,9,1976-09-25,Recruiter,Telecommunications,Mass Customer,Yes,9.0,41.0,40-49,92610 Sutherland Place,3140.0,VIC,Australia,8.0,23,9,3531.5699999999997,3,4,3,343,Potential Customer,5,Tedmund Plumm,7026.780000000001
2833,Cy,Braim,Male,60,1999-11-26,Unknown,IT,Mass Customer,Yes,3.0,18.0,Under 20,2038 Esker Road,2650.0,NSW,Australia,4.0,16,6,2638.92,4,2,2,422,Becoming Loyal,3,Cy Braim,6437.61
2834,Timmie,Ubanks,Male,33,1980-05-04,Unknown,Retail,Affluent Customer,No,9.0,38.0,30-39,33 Norway Maple Street,2760.0,NSW,Australia,7.0,66,3,2115.86,2,1,2,212,High Risk Customer,8,Timmie Ubanks,3603.6800000000003
2835,Deloria,,Female,30,1997-07-01,Environmental Specialist,Manufacturing,Affluent Customer,No,2.0,21.0,20-29,72297 Sutherland Junction,2560.0,NSW,Australia,8.0,228,3,328.77,1,1,1,111,Lost Customer,11,Deloria,1178.37
2836,Matilda,Yellowley,Female,80,1963-11-14,Clinical Specialist,Health,Mass Customer,No,16.0,54.0,50-59,7827 Spohn Court,2093.0,NSW,Australia,9.0,13,10,4664.400000000001,4,4,4,444,Platinum Customer,1,Matilda Yellowley,12283.11
2837,Caitrin,MacTavish,Female,81,1987-12-04,Unknown,Retail,Mass Customer,No,10.0,30.0,30-39,77 Gulseth Lane,3181.0,VIC,Australia,8.0,41,7,3171.39,3,3,3,333,Potential Customer,5,Caitrin MacTavish,9092.1
2838,Lydie,Scholfield,Female,14,1977-03-01,Payment Adjustment Coordinator,Retail,High Net Worth,No,21.0,41.0,40-49,50469 Shelley Avenue,4350.0,QLD,Australia,8.0,15,3,1554.3400000000001,4,1,1,411,Recent Customer,4,Lydie Scholfield,2838.62
2839,Jaime,Dikelin,Female,12,1977-06-07,Assistant Media Planner,Entertainment,Mass Customer,No,10.0,41.0,40-49,9695 Northland Pass,2450.0,NSW,Australia,7.0,17,8,2693.04,4,4,2,442,Very Loyal,2,Jaime Dikelin,7971.99
2840,Wallie,Baitman,Male,63,1992-09-04,Recruiter,Manufacturing,Mass Customer,Yes,9.0,25.0,20-29,3619 Elgar Terrace,3337.0,VIC,Australia,3.0,16,4,811.67,4,1,1,411,Recent Customer,4,Wallie Baitman,3362.7599999999998
2841,Bibby,Carnson,Female,19,1963-01-31,Recruiting Manager,Unknown,Mass Customer,No,16.0,55.0,50-59,7 Buhler Drive,2142.0,NSW,Australia,7.0,16,7,6522.279999999999,4,3,4,434,Very Loyal,2,Bibby Carnson,10658.349999999999
2842,Olimpia,Traynor,Female,80,1968-08-12,Unknown,Health,Mass Customer,No,6.0,49.0,40-49,4589 Lien Terrace,2068.0,NSW,Australia,12.0,39,3,1410.6,3,1,1,311,Late Bloomer,6,Olimpia Traynor,2134.96
2843,Lorain,Danforth,Female,42,1968-04-20,Recruiter,Financial Services,Affluent Customer,Yes,5.0,50.0,50-59,37 Darwin Circle,2282.0,NSW,Australia,8.0,20,6,4117.49,3,2,3,323,Potential Customer,5,Lorain Danforth,6116.0
2844,Amie,Felgate,Female,98,1975-11-22,Unknown,Financial Services,Mass Customer,Yes,13.0,42.0,40-49,20 Carberry Circle,2165.0,NSW,Australia,7.0,23,7,3710.169999999999,3,3,3,333,Potential Customer,5,Amie Felgate,7248.98
2845,Benni,Ilem,Female,1,1974-06-16,Staff Accountant III,Unknown,Mass Customer,No,11.0,44.0,40-49,082 Twin Pines Avenue,4270.0,QLD,Australia,7.0,47,8,2497.72,2,4,2,242,Losing Customer,7,Benni Ilem,8539.21
2846,Bryana,Lindell,Female,66,1970-08-15,Nurse,Property,Mass Customer,No,14.0,47.0,40-49,1946 Golf Course Hill,3156.0,VIC,Australia,10.0,15,4,986.7099999999999,4,1,1,411,Recent Customer,4,Bryana Lindell,4002.3
2847,Noreen,Matelaitis,Female,50,1976-03-21,Occupational Therapist,Health,Mass Customer,No,12.0,42.0,40-49,48418 Crescent Oaks Court,2770.0,NSW,Australia,9.0,44,7,4509.110000000001,3,3,4,334,Potential Customer,5,Noreen Matelaitis,8251.07
2848,Callie,Garthshore,Female,42,1967-01-17,Analyst Programmer,Property,Mass Customer,Yes,13.0,51.0,50-59,9 Steensland Center,3103.0,VIC,Australia,12.0,13,4,3121.1699999999996,4,1,3,413,Recent Customer,4,Callie Garthshore,5354.429999999999
2849,Palm,Bartoszek,Male,65,1994-03-27,Unknown,Unknown,High Net Worth,Yes,2.0,24.0,20-29,5 Golf Course Street,2300.0,NSW,Australia,8.0,115,4,1549.8200000000002,1,1,1,111,Lost Customer,11,Palm Bartoszek,4650.96
2850,Andie,Shorto,Female,74,1972-10-13,Director of Sales,Unknown,Mass Customer,Yes,5.0,45.0,40-49,70 Shopko Drive,2487.0,NSW,Australia,9.0,7,8,5043.07,4,4,4,444,Platinum Customer,1,Andie Shorto,7671.88
2851,Ulberto,Haking,Male,36,1975-12-17,Programmer IV,Entertainment,Affluent Customer,Yes,16.0,42.0,40-49,11035 Toban Lane,2770.0,NSW,Australia,8.0,9,7,4041.18,4,3,3,433,Very Loyal,2,Ulberto Haking,8383.77
2852,Clarinda,Noen,Female,20,1971-07-22,Biostatistician I,Property,High Net Worth,Yes,14.0,46.0,40-49,35 Eastwood Plaza,3163.0,VIC,Australia,9.0,103,4,2403.99,1,1,2,112,Evasive Customer,10,Clarinda Noen,5055.13
2853,Clarence,Flook,Male,65,1985-10-21,Executive Secretary,Retail,High Net Worth,Yes,7.0,32.0,30-39,52 Ruskin Pass,2089.0,NSW,Australia,10.0,81,8,4610.6,2,4,4,244,Losing Customer,7,Clarence Flook,8836.36
2854,Vikky,Dyde,Unknown,49,,Project Manager,IT,High Net Worth,Yes,,,,3306 Bartelt Alley,2323.0,NSW,Australia,4.0,83,4,2475.7200000000003,2,1,2,212,High Risk Customer,8,Vikky Dyde,4893.5
2855,Kim,Tineman,Female,81,1975-09-13,Nurse Practicioner,Manufacturing,Mass Customer,Yes,17.0,42.0,40-49,9179 Esker Park,2155.0,NSW,Australia,10.0,39,2,63.830000000000005,3,1,1,311,Late Bloomer,6,Kim Tineman,255.35000000000002
2856,Milissent,Deinert,Female,53,1976-09-25,Marketing Manager,Financial Services,Mass Customer,Yes,13.0,41.0,40-49,57 Village Green Center,2077.0,NSW,Australia,10.0,6,7,5583.33,4,3,4,434,Very Loyal,2,Milissent Deinert,10139.11
2857,Alanna,Geram,Female,9,1957-04-05,Biostatistician I,Manufacturing,Mass Customer,Yes,17.0,61.0,60-69,352 Roth Street,4300.0,QLD,Australia,6.0,113,6,5373.629999999999,1,2,4,124,Almost Lost Customer,9,Alanna Geram,8974.25
2858,Benedicto,Radki,Male,4,2002-01-09,Recruiting Manager,Unknown,Mass Customer,Yes,1.0,16.0,Under 20,0555 Tomscot Plaza,2044.0,NSW,Australia,10.0,108,5,3119.3199999999997,1,2,3,123,Evasive Customer,10,Benedicto Radki,8376.119999999999
2859,Brandais,Goodlad,Female,98,1994-02-04,Assistant Professor,Argiculture,High Net Worth,No,5.0,24.0,20-29,3519 Schurz Alley,4034.0,QLD,Australia,7.0,10,8,4153.82,4,4,4,444,Platinum Customer,1,Brandais Goodlad,6793.56
2860,Charity,Robken,Female,13,1995-10-02,Physical Therapy Assistant,Unknown,Mass Customer,No,1.0,22.0,20-29,221 Autumn Leaf Trail,2564.0,NSW,Australia,7.0,8,10,8357.7,4,4,4,444,Platinum Customer,1,Charity Robken,14673.35
2861,Cecelia,Franzini,Female,4,1974-12-24,VP Quality Control,Financial Services,Mass Customer,Yes,4.0,43.0,40-49,12689 Logan Terrace,4154.0,QLD,Australia,9.0,73,8,4518.27,2,4,4,244,Losing Customer,7,Cecelia Franzini,9484.25
2862,Normand,Pattillo,Male,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,No,10.0,30.0,30-39,4623 Anniversary Terrace,2031.0,NSW,Australia,10.0,14,5,1870.13,4,2,2,422,Becoming Loyal,3,Normand Pattillo,4816.96
2863,Alisander,Fetherstone,Male,90,1965-03-26,Internal Auditor,Manufacturing,Mass Customer,No,16.0,53.0,50-59,69 Dexter Parkway,2460.0,NSW,Australia,3.0,175,1,167.20999999999998,1,1,1,111,Lost Customer,11,Alisander Fetherstone,544.05
2864,Mariejeanne,Laise,Female,36,1974-12-26,Analog Circuit Design manager,IT,Mass Customer,No,21.0,43.0,40-49,3 Vermont Junction,3757.0,VIC,Australia,6.0,17,4,3022.9999999999995,4,1,3,413,Recent Customer,4,Mariejeanne Laise,4770.7699999999995
2865,Lila,Eyeington,Female,11,1997-12-14,Electrical Engineer,Manufacturing,High Net Worth,No,3.0,20.0,20-29,6804 Red Cloud Parkway,2099.0,NSW,Australia,9.0,0,7,5283.91,4,3,4,434,Very Loyal,2,Lila Eyeington,11030.02
2866,Ky,Stredder,Male,10,1995-06-26,Unknown,Health,High Net Worth,No,7.0,23.0,20-29,6 Haas Park,2750.0,NSW,Australia,7.0,78,4,2443.57,2,1,2,212,High Risk Customer,8,Ky Stredder,4759.37
2867,Lem,Meegan,Male,53,1955-10-19,Sales Associate,Unknown,High Net Worth,No,12.0,62.0,60-69,72 Ludington Circle,2770.0,NSW,Australia,6.0,95,5,1087.18,1,2,1,121,Evasive Customer,10,Lem Meegan,2866.46
2868,Corina,Thurlbeck,Female,20,1972-05-21,Technical Writer,Retail,High Net Worth,No,10.0,46.0,40-49,558 Grayhawk Circle,2086.0,NSW,Australia,10.0,25,4,2129.53,3,1,2,312,Late Bloomer,6,Corina Thurlbeck,3572.73
2869,Gavra,Woolvin,Female,19,2001-01-16,Unknown,Manufacturing,Affluent Customer,No,2.0,17.0,Under 20,04470 Mcguire Trail,2070.0,NSW,Australia,9.0,116,6,1914.9099999999999,1,2,2,122,Evasive Customer,10,Gavra Woolvin,6230.41
2870,Aldis,Chazerand,Male,99,1957-12-26,Unknown,Unknown,Mass Customer,No,11.0,60.0,60-69,10434 Melby Pass,2200.0,NSW,Australia,7.0,109,2,135.89999999999995,1,1,1,111,Lost Customer,11,Aldis Chazerand,599.88
2871,Hubie,Keld,Male,49,1978-03-20,Assistant Media Planner,Entertainment,High Net Worth,Yes,15.0,40.0,40-49,60717 Farmco Center,2047.0,NSW,Australia,12.0,20,6,2345.94,3,2,2,322,Late Bloomer,6,Hubie Keld,4852.74
2872,Tabbi,Tyght,Female,52,1974-02-17,Assistant Professor,Health,Affluent Customer,Yes,17.0,44.0,40-49,78814 Sundown Drive,4810.0,QLD,Australia,8.0,24,7,3109.9300000000003,3,3,3,333,Potential Customer,5,Tabbi Tyght,7041.0599999999995
2873,Elvina,Saiger,Female,59,1981-06-25,Cost Accountant,Financial Services,Mass Customer,No,13.0,37.0,30-39,62293 Raven Parkway,2486.0,NSW,Australia,8.0,104,3,2127.43,1,1,2,112,Evasive Customer,10,Elvina Saiger,3244.63
2874,Delores,Ashcroft,Female,97,1977-12-28,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,18.0,40.0,40-49,08 Monterey Avenue,3043.0,VIC,Australia,7.0,60,11,7910.31,2,4,4,244,Losing Customer,7,Delores Ashcroft,15091.91
2875,Keven,Leahair,Male,71,1998-10-23,Financial Analyst,Financial Services,High Net Worth,No,2.0,19.0,Under 20,2241 Bonner Trail,4221.0,QLD,Australia,9.0,35,4,3231.91,3,1,3,313,Late Bloomer,6,Keven Leahair,5883.47
2876,Swen,McGarahan,Male,68,1981-01-29,General Manager,Retail,High Net Worth,No,10.0,37.0,30-39,7 Bartillon Junction,2044.0,NSW,Australia,10.0,325,1,209.84000000000003,1,1,1,111,Lost Customer,11,Swen McGarahan,958.74
2877,Vaughan,Frank,Male,59,1967-11-01,Senior Sales Associate,Property,Affluent Customer,Yes,18.0,50.0,50-59,463 Bultman Crossing,4211.0,QLD,Australia,5.0,41,8,3642.02,3,4,3,343,Potential Customer,5,Vaughan Frank,6928.59
2878,Sauveur,Skeel,Male,73,1985-10-31,Analog Circuit Design manager,Property,Mass Customer,Yes,9.0,32.0,30-39,12574 Truax Alley,2316.0,NSW,Australia,6.0,0,3,784.9099999999999,4,1,1,411,Recent Customer,4,Sauveur Skeel,2319.39
2879,Tatum,Askem,Female,62,1974-04-09,Executive Secretary,Argiculture,Mass Customer,Yes,5.0,44.0,40-49,77433 Sunfield Court,3179.0,VIC,Australia,9.0,14,8,5572.11,4,4,4,444,Platinum Customer,1,Tatum Askem,9983.98
2880,Ingra,Kelby,Male,43,1967-11-15,Legal Assistant,Health,Mass Customer,No,7.0,50.0,50-59,8647 La Follette Court,2067.0,NSW,Australia,9.0,18,8,4772.56,3,4,4,344,Recent Customer,4,Ingra Kelby,12780.52
2881,Ezra,Steffan,Male,71,1962-09-27,Associate Professor,Health,Affluent Customer,Yes,11.0,55.0,50-59,8750 Corben Trail,2089.0,NSW,Australia,11.0,72,6,3646.67,2,2,3,223,High Risk Customer,8,Ezra Steffan,6506.51
2882,Claudia,Doog,Female,62,1986-04-26,Chief Design Engineer,Manufacturing,Mass Customer,No,9.0,32.0,30-39,8250 Johnson Point,4115.0,QLD,Australia,3.0,294,2,1486.38,1,1,1,111,Lost Customer,11,Claudia Doog,2515.6800000000003
2883,Ulick,Bruty,Male,84,1995-05-19,Paralegal,Financial Services,Mass Customer,Yes,2.0,23.0,20-29,4 Vahlen Alley,2756.0,NSW,Australia,8.0,49,7,5553.21,2,3,4,234,Losing Customer,7,Ulick Bruty,10571.82
2884,Karola,Conneely,Female,99,1962-01-06,Assistant Professor,Unknown,Mass Customer,No,15.0,56.0,50-59,8369 Golf Court,2777.0,NSW,Australia,9.0,14,7,3913.44,4,3,3,433,Very Loyal,2,Karola Conneely,6721.58
2885,Minnie,Rolley,Female,70,1969-07-03,Compensation Analyst,Financial Services,Mass Customer,Yes,4.0,48.0,40-49,17 Sachs Street,2761.0,NSW,Australia,8.0,94,9,4839.41,1,4,4,144,Almost Lost Customer,9,Minnie Rolley,12055.64
2886,Lulu,Watkiss,Female,39,1961-08-08,Nurse Practicioner,Unknown,Mass Customer,No,14.0,56.0,50-59,53683 Arapahoe Parkway,2121.0,NSW,Australia,11.0,39,8,4022.79,3,4,3,343,Potential Customer,5,Lulu Watkiss,8504.95
2887,Gardiner,Spehr,Male,42,1974-02-24,Speech Pathologist,Financial Services,High Net Worth,Yes,18.0,44.0,40-49,177 Forest Run Crossing,2046.0,NSW,Australia,10.0,24,9,6202.900000000001,3,4,4,344,Recent Customer,4,Gardiner Spehr,10892.99
2888,Hamel,Crosser,Male,37,1962-05-23,Project Manager,IT,High Net Worth,Yes,16.0,56.0,50-59,5674 Superior Point,2528.0,NSW,Australia,7.0,29,6,5055.73,3,2,4,324,Potential Customer,5,Hamel Crosser,7967.07
2889,Ximenes,Patmore,Male,55,1986-04-01,Assistant Professor,Unknown,Mass Customer,Yes,8.0,32.0,30-39,37595 Packers Terrace,3064.0,VIC,Australia,5.0,105,5,4722.62,1,2,4,124,Almost Lost Customer,9,Ximenes Patmore,6098.4800000000005
2890,Nevile,Ecclesall,Male,64,1959-05-17,Speech Pathologist,Unknown,Affluent Customer,Yes,20.0,59.0,50-59,63 Bayside Center,2018.0,NSW,Australia,11.0,86,6,3395.62,2,2,3,223,High Risk Customer,8,Nevile Ecclesall,6579.15
2891,Renae,Ughetti,Female,5,1987-02-22,Nuclear Power Engineer,Manufacturing,High Net Worth,Yes,12.0,31.0,30-39,32 Calypso Park,2481.0,NSW,Australia,11.0,62,7,4629.95,2,3,4,234,Losing Customer,7,Renae Ughetti,8583.39
2892,Paulie,Wolffers,Male,59,1965-05-09,Junior Executive,Manufacturing,Affluent Customer,Yes,7.0,53.0,50-59,4 Ilene Street,2145.0,NSW,Australia,7.0,12,5,4015.0200000000004,4,2,3,423,Becoming Loyal,3,Paulie Wolffers,6697.78
2893,Erik,Pothecary,Male,84,1980-09-23,Analog Circuit Design manager,Unknown,Mass Customer,No,11.0,37.0,30-39,289 Lerdahl Terrace,2763.0,NSW,Australia,8.0,59,3,3533.559999999999,2,1,3,213,High Risk Customer,8,Erik Pothecary,4825.25
2894,Gilburt,,Male,91,1977-04-19,Geologist III,Financial Services,Mass Customer,Yes,22.0,41.0,40-49,666 Holy Cross Parkway,4818.0,QLD,Australia,4.0,86,8,7095.400000000001,2,4,4,244,Losing Customer,7,Gilburt,13218.23
2895,Lind,Mc Ilory,Female,85,1967-03-15,Librarian,Entertainment,Mass Customer,Yes,5.0,51.0,50-59,5 Forster Center,2075.0,NSW,Australia,9.0,258,2,950.56,1,1,1,111,Lost Customer,11,Lind Mc Ilory,1390.68
2896,Chryste,Deaville,Female,5,1970-03-25,Financial Advisor,Financial Services,Mass Customer,Yes,12.0,48.0,40-49,2072 Fremont Parkway,3082.0,VIC,Australia,4.0,194,2,1319.83,1,1,1,111,Lost Customer,11,Chryste Deaville,2648.5
2897,Kimbra,Gerraty,Female,94,1962-04-14,Assistant Professor,Manufacturing,Affluent Customer,No,5.0,56.0,50-59,17 Dapin Avenue,3189.0,VIC,Australia,10.0,46,5,2828.37,2,2,2,222,High Risk Customer,8,Kimbra Gerraty,4416.799999999999
2898,Tiertza,Hilldrop,Female,81,1965-06-05,VP Sales,Unknown,Affluent Customer,Yes,5.0,53.0,50-59,552 Talisman Circle,2250.0,NSW,Australia,7.0,78,4,2343.0,2,1,2,212,High Risk Customer,8,Tiertza Hilldrop,4284.31
2899,Leora,Sanderson,Female,13,1990-03-21,Nuclear Power Engineer,Manufacturing,High Net Worth,No,4.0,28.0,20-29,75717 Bartillon Road,2880.0,NSW,Australia,1.0,30,6,2554.49,3,2,2,322,Late Bloomer,6,Leora Sanderson,6188.15
2900,Cyrille,Figliovanni,Male,29,1986-05-30,Occupational Therapist,Health,Mass Customer,Yes,18.0,32.0,30-39,0 Caliangt Pass,2530.0,NSW,Australia,7.0,61,3,2041.2,2,1,2,212,High Risk Customer,8,Cyrille Figliovanni,4234.34
2901,Banky,Baudichon,Male,77,1995-06-11,Unknown,Manufacturing,Mass Customer,Yes,6.0,23.0,20-29,848 Cascade Alley,4301.0,QLD,Australia,3.0,38,7,5850.339999999999,3,3,4,334,Potential Customer,5,Banky Baudichon,9512.21
2902,Stacia,Gritsaev,Female,57,1974-12-31,Human Resources Manager,Financial Services,Mass Customer,Yes,7.0,43.0,40-49,59231 Claremont Place,2170.0,NSW,Australia,9.0,196,2,899.7599999999998,1,1,1,111,Lost Customer,11,Stacia Gritsaev,1591.08
2903,Avery,Adamov,Male,47,1977-09-20,Operator,Manufacturing,Affluent Customer,Yes,9.0,40.0,40-49,493 Calypso Center,2170.0,NSW,Australia,8.0,26,3,1370.8,3,1,1,311,Late Bloomer,6,Avery Adamov,3175.62
2904,Freddi,Arrington,Female,26,1977-06-30,Software Test Engineer III,Manufacturing,High Net Worth,Yes,11.0,41.0,40-49,25 Schlimgen Terrace,2211.0,NSW,Australia,9.0,23,7,3163.39,3,3,3,333,Potential Customer,5,Freddi Arrington,5397.49
2905,Emily,Shackel,Female,34,1964-05-18,Account Representative I,Unknown,Mass Customer,No,14.0,54.0,50-59,38 Thompson Plaza,2452.0,NSW,Australia,5.0,8,4,689.79,4,1,1,411,Recent Customer,4,Emily Shackel,3343.69
2906,Ivory,MacKnocker,Female,93,1992-07-02,GIS Technical Architect,Retail,Mass Customer,Yes,4.0,25.0,20-29,72850 Lotheville Junction,2480.0,NSW,Australia,4.0,45,4,1408.35,2,1,1,211,Almost Lost Customer,9,Ivory MacKnocker,4835.93
2907,Erik,,Male,89,1977-01-15,Senior Financial Analyst,Financial Services,High Net Worth,No,8.0,41.0,40-49,0 Lakeland Pass,3195.0,VIC,Australia,10.0,74,7,5213.35,2,3,4,234,Losing Customer,7,Erik,9679.210000000001
2908,Tiffy,Feenan,Female,42,1955-09-21,Social Worker,Health,Affluent Customer,Yes,11.0,62.0,60-69,8188 Fuller Hill,3175.0,VIC,Australia,8.0,1,6,2066.4899999999993,4,2,2,422,Becoming Loyal,3,Tiffy Feenan,3638.18
2909,Jayme,Rowthorn,Female,31,1979-09-05,Associate Professor,Entertainment,High Net Worth,No,6.0,38.0,30-39,6815 South Junction,3198.0,VIC,Australia,9.0,83,7,4644.23,2,3,4,234,Losing Customer,7,Jayme Rowthorn,7868.9
2910,Drucill,Petrus,Female,15,1962-12-17,Registered Nurse,Health,Mass Customer,Yes,12.0,55.0,50-59,46418 Hauk Pass,3184.0,VIC,Australia,10.0,46,8,3564.73,2,4,3,243,Losing Customer,7,Drucill Petrus,5951.54
2911,Janenna,Knowlman,Female,55,1968-04-26,Assistant Media Planner,Entertainment,Mass Customer,No,11.0,50.0,50-59,3 Nancy Circle,3106.0,VIC,Australia,10.0,283,2,687.5100000000001,1,1,1,111,Lost Customer,11,Janenna Knowlman,1875.15
2912,Tobit,,Male,60,1976-08-18,Unknown,Unknown,High Net Worth,No,4.0,41.0,40-49,7916 Clyde Gallagher Place,2075.0,NSW,Australia,11.0,46,13,8835.01,2,4,4,244,Losing Customer,7,Tobit,14149.73
2913,Padraic,Bonnar,Male,44,1955-07-11,VP Quality Control,IT,Affluent Customer,Yes,14.0,62.0,60-69,24913 Twin Pines Terrace,3350.0,VIC,Australia,5.0,89,6,1548.6499999999999,1,2,1,121,Evasive Customer,10,Padraic Bonnar,5130.11
2914,Jessamine,Brazear,Female,76,1982-11-06,Health Coach IV,Health,Affluent Customer,Yes,11.0,35.0,30-39,3 Barnett Way,2763.0,NSW,Australia,9.0,12,12,6835.96,4,4,4,444,Platinum Customer,1,Jessamine Brazear,13824.53
2915,Enrichetta,Broadberry,Female,32,1975-06-02,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,No,17.0,43.0,40-49,928 Laurel Circle,4868.0,QLD,Australia,4.0,33,7,1661.98,3,3,1,331,Potential Customer,5,Enrichetta Broadberry,6896.26
2916,Lauren,Adolfson,Male,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,Yes,9.0,48.0,40-49,2 Blue Bill Park Lane,4220.0,QLD,Australia,8.0,24,5,1571.39,3,2,1,321,Late Bloomer,6,Lauren Adolfson,5194.54
2917,Siegfried,Hulmes,Male,21,1976-07-11,Unknown,Manufacturing,Affluent Customer,No,18.0,41.0,40-49,937 Sloan Center,4118.0,QLD,Australia,6.0,148,5,3758.8700000000003,1,2,3,123,Evasive Customer,10,Siegfried Hulmes,6402.85
2918,Elli,,Female,58,1989-02-15,Unknown,Financial Services,Mass Customer,Yes,5.0,29.0,20-29,66 Arrowood Court,4551.0,QLD,Australia,8.0,51,7,3469.6,2,3,3,233,Losing Customer,7,Elli,8939.64
2919,Rustin,,Male,47,1964-10-31,Safety Technician I,Financial Services,High Net Worth,Yes,8.0,53.0,50-59,11 Glendale Court,4121.0,QLD,Australia,9.0,21,6,3489.33,3,2,3,323,Potential Customer,5,Rustin,5710.05
2920,Casar,Ritchley,Unknown,0,,Business Systems Development Analyst,IT,Mass Customer,Yes,,,,7066 Sunbrook Terrace,2299.0,NSW,Australia,8.0,99,2,1774.7,1,1,1,111,Lost Customer,11,Casar Ritchley,2787.82
2921,Astrid,Mac Giolla Pheadair,Female,15,1976-04-12,Unknown,Financial Services,Mass Customer,No,7.0,42.0,40-49,210 Prairie Rose Hill,4060.0,QLD,Australia,9.0,57,5,2718.28,2,2,2,222,High Risk Customer,8,Astrid Mac Giolla Pheadair,4820.4
2922,Wallache,Tatlow,Male,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,Yes,10.0,36.0,30-39,2 Jackson Way,4210.0,QLD,Australia,4.0,1,4,2947.71,4,1,3,413,Recent Customer,4,Wallache Tatlow,4732.49
2923,Julie,Kennagh,Female,46,1971-11-30,Teacher,Unknown,Affluent Customer,Yes,4.0,46.0,40-49,3957 American Ash Plaza,2440.0,NSW,Australia,2.0,13,7,3149.25,4,3,3,433,Very Loyal,2,Julie Kennagh,6413.18
